file,xPath,yRaw_header,yUnit
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log-storage modulus (Pa),Pa
L292_S2_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log-storage modulus (Pa),Pa
L292_S3_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Loss factor,
L293_S1_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Pa
L293_S1_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L293_S3_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Pa
L293_S3_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L293_S7_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Pa
L293_S7_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L293_S8_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Pa
L293_S8_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S1_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L294_S2_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S2_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S2_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L294_S3_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S3_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S3_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L294_S4_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S4_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S4_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L294_S5_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S5_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S5_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L294_S6_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Bending Tan delta,
L294_S6_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L294_S6_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E' (Mpa),MPa
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan d,
L295_S1_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Viscosity (Pa.s),Pa.s
L295_S1_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L295_S2_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E' (Mpa),MPa
L295_S2_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan d,
L295_S2_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Viscosity (Pa.s),Pa.s
L295_S2_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L295_S3_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E' (Mpa),MPa
L295_S3_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan d,
L295_S3_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Viscosity (Pa.s),Pa.s
L295_S3_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L295_S4_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E' (Mpa),MPa
L295_S4_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan d,
L295_S4_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Viscosity (Pa.s),Pa.s
L295_S4_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",MPa
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L296_S1_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),percent
L296_S1_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),MPa
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",MPa
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L296_S2_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),percent
L296_S2_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),MPa
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",MPa
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L296_S3_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),percent
L296_S3_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),MPa
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",MPa
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L296_S4_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),percent
L296_S4_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),MPa
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",MPa
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L296_S5_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),percent
L296_S5_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),MPa
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),MPa
L297_S1_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),MPa
L297_S2_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),MPa
L297_S3_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),MPa
L297_S4_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Pa s
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Pa
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),MPa
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L300_S1_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L300_S2_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L300_S3_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L300_S4_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L300_S5_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),MPa
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),MPa
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Pa
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Pa
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L303_S1_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L303_S2_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L303_S3_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L303_S4_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),MPa
