file,xPath,yRaw_header,yName,stdYName
L295_S4_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Viscosity (Pa.s),Viscosity,Dynamic Viscosity
L295_S4_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L296_S1_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),Water Uptake,
L296_S1_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),Tensile Stress,
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L296_S2_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),Water Uptake,
L296_S2_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),Tensile Stress,
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L296_S3_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),Water Uptake,
L296_S3_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),Tensile Stress,
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L296_S4_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),Water Uptake,
L296_S4_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),Tensile Stress,
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,"Storage Modulus, E (Mpa)",Storage Modulus,Storage Modulus
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L296_S5_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Water Uptake (%),Water Uptake,
L296_S5_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Stress (Mpa),Tensile Stress,
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,Tan Delta,Tan Delta
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),Storage Modulus,Storage Modulus
L297_S1_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Dynamic Viscosity,Dynamic Viscosity
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,Tan Delta,Tan Delta
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),Storage Modulus,Storage Modulus
L297_S2_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Dynamic Viscosity,Dynamic Viscosity
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,Tan Delta,Tan Delta
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),Storage Modulus,Storage Modulus
L297_S3_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Dynamic Viscosity,Dynamic Viscosity
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Shear Storage Modulus ( Pa s),Shear Storage Modulus,Shear Storage Modulus
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,tan delta,Tan Delta,Tan Delta
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,E (Mpa),Storage Modulus,Storage Modulus
L297_S4_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Dynamic Viscosity ( Pa s),Dynamic Viscosity,Dynamic Viscosity
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Pa),Storage Modulus,Storage Modulus
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan Delta,Tan Delta
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage Modulus (Mpa),Storage Modulus,Storage Modulus
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan Delta,Tan Delta,Tan Delta
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L300_S1_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L300_S2_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L300_S3_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L300_S4_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L300_S5_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (Mpa),Stress,
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log E' (Mpa),Storage Modulus,Storage Modulus
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log(E') (Pa),Storage Modulus,Storage Modulus
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log Tan delta,Tan delta,Tan Delta
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Log storage modulus (Pa),Log storage modulus,Storage Modulus
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Loss tangent,Tan Delta
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L303_S1_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L303_S2_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L303_S3_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L303_S4_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Stress (MPa),Stress,
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (MPa),Loss modulus,Loss Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Critical strain (%),Critical strain,
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (MPa),Loss modulus,Loss Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric loss,Dielectric loss,Dielectric Loss Permittivity
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Critical strain (%),Critical strain,
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Loss modulus (MPa),Loss modulus,Loss Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Tan delta,Tan delta,Tan Delta
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Storage modulus (MPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Dielectric loss,Dielectric loss,Dielectric Loss Permittivity
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Storage modulus (kPa),Storage modulus,Storage Modulus
