file,xPath,xRaw_header,xUnit
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),rad/s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L297_S3_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),rad/s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),rad/s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),rad/s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L297_S4_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),rad/s
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S1_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S2_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S3_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S4_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S5_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S6_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S7_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S8_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L298_S9_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),celsius
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S10_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S11_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S13_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S1_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S2_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S3_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L299_S4_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L299_S9_Chuang_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S1_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S1_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),percentage
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S2_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S2_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),percentage
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S3_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S3_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),percentage
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S4_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S4_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),percentage
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S5_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S5_Nakane_1999.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),percentage
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L300_S6_Nakane_1999.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S1_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S2_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S3_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S4_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S5_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S6_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),celsius
L301_S7_Hernandez_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),celsius
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S1_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S2_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S3_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S4_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S5_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L302_S6_Bandyopadhyay_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S1_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S1_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S2_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S2_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S3_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S3_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S4_Xia_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L303_S4_Xia_2011.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S1_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S2_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S3_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S4_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S5_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S6_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S7_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Mechanical/Tensile/ElongationAtBreak/data,Temperature (Celsius),Celsius
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (Hz),Hz
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Strain (%),%
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Celsius
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Time (min),min
L304_S8_Stockelhuber_2011.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,Strain (%),%
L305_S1_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S1_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S2_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S2_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S3_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S3_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S4_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S4_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S5_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S5_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S6_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L305_S6_Peng_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L306_S1_Jiang_2008.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
L306_S1_Jiang_2008.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Celsius
