file,xPath,occurrence,xRaw_header,xName,stdXName,xUnit,stdXUnit,xUnitType,yRaw_header,yName,stdYName,yUnit,stdYUnit,yUnitType
L377_S1_Wanasekara_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,1,Angular frequency (rad/s),Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Storage Modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L377_S1_Wanasekara_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,2,Angular frequency (rad/s),Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Loss modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L377_S1_Wanasekara_2017.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,2,Angular frequency (rad/s),Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Complex viscosity (Pa.s),Complex viscosity,Complex Viscosity,Pa.s,,Complex Viscosity
L377_S2_Wanasekara_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,1,Angular frequency (rad/s),Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Storage modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L378_S1_Sotta_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,8,Temperature (C) ,Temperature,Temperature,C,,Temperature,E' (Pa),E',Storage Modulus,Pa,,Storage Modulus
L379_S10_Liu_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,13,strain (%),Strain,,%,,,stress (kPa),Stress,,kPa,,
L379_S10_Liu_2017.xml,PROPERTIES/Mechanical/FractureToughness/LinearElastic/profile,8,strain (%),Strain,,%,,,stress (kPa),Stress,,kPa,,
L379_S1_Liu_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,E' (Pa),E',Storage Modulus,Pa,,Storage Modulus
L379_S1_Liu_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,"E"" (Pa)","E""",Loss Modulus,Pa,,Loss Modulus
L379_S1_Liu_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Tan delta,Tan delta,Tan Delta,dimensionless,,Tan Delta
L380_S1_Zhao_2017.xml,PROPERTIES/Mechanical/Tensile/StressRelaxation/data,4,time (min),Time,,min,,,stress (MPa),Stress,,MPa,,
L380_S1_Zhao_2017.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature(°C),Temperature,Temperature,°C,,Temperature,Storage Modulus E' (GPa),Storage modulus e',,GPa,,
L380_S1_Zhao_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,2,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,G' (Pa),G',Shear Storage Modulus,Pa,,Shear Storage Modulus
L380_S1_Zhao_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,2,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,G'' (Pa),G'',Shear Loss Modulus,Pa,,Shear Loss Modulus
L380_S1_Zhao_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,2,frequency (rad/s),Frequency,,rad/s,,,Tan delta,Tan delta,,dimensionless,,
L380_S1_Zhao_2017.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,2,frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,complex viscosity (Pa s),Complex viscosity,Complex Viscosity,Pa s,,Complex Viscosity
L380_S1_Zhao_2017.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,2,strain (%),Strain,,%,,,stress,stress,,dimensionless,,
L381_S11_Zheng_2018.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,7,temperature (C) ,Temperature,Temperature,C,,Temperature,storage modulus (Mpa),Storage modulus,Storage Modulus,Mpa,,Storage Modulus
L383_S10_Sadeghi_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,11,freq/Hz,Freq,,Hz,,,ɛ´,ɛ´,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L383_S10_Sadeghi_2017.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Tangent/data,11,freq/Hz,Freq,,Hz,,,Tan δ,Tan δ,,dimensionless,,
L383_S10_Sadeghi_2017.xml,PROPERTIES/Electrical/ElectricConductivity/data,11,freq/Hz,Freq,,Hz,,,Log (AC Conductivity (S.m-1)),Log,,AC Conductivity (S.m-1,,
L383_S10_Sadeghi_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,9,Angular Frequency [rad/s],Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Storage Modulus [Pa],Storage modulus,Storage Modulus,Pa,,Storage Modulus
L383_S10_Sadeghi_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,9,Angular Frequency [rad/s],Angular frequency,Angular Frequency,rad/s,,Angular Frequency,Loss Modulus [Pa],Loss modulus,Loss Modulus,Pa,,Loss Modulus
L383_S10_Sadeghi_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossTangent/data,9,Angular Frequency [rad/s],Angular frequency,,rad/s,,,Damping Factor [1],Damping factor,,1,,
L383_S10_Sadeghi_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,9,Strain [%],Strain,,%,,,Storage Modulus [Pa],Storage modulus,Storage Modulus,Pa,,Storage Modulus
L383_S10_Sadeghi_2017.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,9,Strain [%],Strain,,%,,,Loss Modulus [Pa],Loss modulus,Loss Modulus,Pa,,Loss Modulus
L384_S1_Beneš_2018.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,10,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Storage Modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L384_S1_Beneš_2018.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalLossModulus/data,10,Frequency (rad/s),Frequency,Frequency,rad/s,,Frequency,Loss Modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L386_S100_jimenez_2019.xml,CHARACTERIZATION/XRay_Diffraction_and_Scattering/data,75,q,q,Scattering Vector,dimensionless,,Scattering Vector,I,I,Intensity,dimensionless,,Intensity
L386_S100_jimenez_2019.xml,CHARACTERIZATION/XRay_Diffraction_and_Scattering/data/data,75,q,q,Scattering Vector,dimensionless,,Scattering Vector,I,I,Intensity,dimensionless,,Intensity
L387_S10_Ning_2019.xml,CHARACTERIZATION/Thermogravimetric_Analysis/data,7,Time (min),Time,Time,min,,Time,T (C),T,Temperature,C,,Temperature
L387_S10_Ning_2019.xml,CHARACTERIZATION/Thermogravimetric_Analysis/data/data,7,Time (min),Time,Time,min,,Time,T (C),T,Temperature,C,,Temperature
L387_S10_Ning_2019.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Storage Modulus (Pa),Storage modulus,Storage Modulus,Pa,,Storage Modulus
L387_S10_Ning_2019.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Loss Modulus (Pa),Loss modulus,Loss Modulus,Pa,,Loss Modulus
L387_S10_Ning_2019.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Real_Permittivity/data,4,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Real Permittivity,Real Permittivity,Dielectric Real Permittivity,dimensionless,,Dielectric Real Permittivity
L387_S13_Ning_2019.xml,CHARACTERIZATION/Differential_Scanning_Calorimetry/data,1,Time (min),Time,Time,min,,Time,Heat Flow (W/g),Heat flow,,W/g,,
L387_S13_Ning_2019.xml,CHARACTERIZATION/Differential_Scanning_Calorimetry/data/data,1,Time (min),Time,Time,min,,Time,Heat Flow (W/g),Heat flow,,W/g,,
L391_S10_mortezaei_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Damping factor,Damping factor,Tan Delta,dimensionless,,Tan Delta
L391_S1_mortezaei_2011.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,9,Temperature (Celsius),Temperature,Temperature,Celsius,,Temperature,Damping factor,Damping factor,Tan Delta,dimensionless,,Tan Delta
L394_S1_bera_2011.xml,PROPERTIES/Thermal/DSC_Profile/data,6,Temperature (C),Temperature,Temperature,C,,Temperature,Heat Flow (W/g),Heat flow,Heat Flow,W/g,,Heat Flow
L395_S12_koerner_2005.xml,PROPERTIES/Mechanical/Tensile/TensileStressAtYield/data,2,Elongation,Elongation,,dimensionless,,,Stress (Mpa),Stress,,Mpa,,
L395_S14_koerner_2005.xml,PROPERTIES/Mechanical/Tensile/TensileStressAtYield/data,3,Elongation,Elongation,,dimensionless,,,Stress (MPa),Stress,,MPa,,
L396_S1_ghosh_2013.xml,PROPERTIES/Rheological/RheologicalComplexModulus/RheologicalStorageModulus/data,7,Temperature (°C),Temperature,Temperature,°C,,Temperature,Storage modulus (MPa),Storage modulus,Storage Modulus,MPa,,Storage Modulus
L397_S1_tuncer_2007.xml,PROPERTIES/Electrical/DielectricBreakdownStrength/WeibullPlot/data,3,Breakdown Voltage (kV/m),Breakdown voltage,,kV/m,,,Probability of Failure (%),Probability of failure,,%,,
L880_S1_Ramanathan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,2,Temperature (C),Temperature,Temperature,celsius,,Temperature,Tan delta,Tan delta,Tan Delta,,,Tan Delta
L880_S1_Ramanathan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,3,Temperature (C),Temperature,Temperature,celsius,,Temperature,Storage Modulus (Mpa),Storage Modulus,Storage Modulus,Mpa,,Storage Modulus
L880_S2_Ramanathan_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,1,Temperature (C),Temperature,Temperature,celsius,,Temperature,Tan,Tan delta,Tan Delta,,,Tan Delta
L881_S1_Min_2012.xml,PROPERTIES/Electrical/DC_DielectricConstant/data,7,Frequency (Hz),Frequency,,Hz,,,Dielectric Constant,Dielectric Constant,,,,
L881_S1_Min_2012.xml,PROPERTIES/Electrical/ElectricConductivity/data,7,Frequency (Hz),Frequency,Frequency,Hz,,Frequency,Ac conductivity (S(cm)),Ac conductivity,Conductivity,S(cm),,Conductivity
