file,xPath,xRaw_header,yRaw_header,xName,stdXName,xUnit,yName,stdYName,yUnit
L290_S22_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L290_S23_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L290_S23_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L290_S24_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L290_S24_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L290_S9_Si_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S1_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S1_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S1_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L291_S2_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S2_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S2_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L291_S3_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S3_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S3_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L291_S4_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S4_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S4_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L291_S5_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S5_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S5_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L291_S6_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (Pa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L291_S6_Sugimoto_2006.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L291_S6_Sugimoto_2006.xml,PROPERTIES/Volumetric/WeightLoss/data,Temperature (Celsius),Weight (%),Temperature,Temperature,Celsius,Weight,,%
L292_S1_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Log-storage modulus (Pa),Temperature,Temperature,Celsius,Log-storage modulus,Storage Modulus,Pa
L292_S1_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L292_S1_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Log-storage modulus (Pa),Temperature,Temperature,Celsius,Log-storage modulus,Storage Modulus,Pa
L292_S2_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L292_S2_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Log-storage modulus (Pa),Temperature,Temperature,Celsius,Log-storage modulus,Storage Modulus,Pa
L292_S3_Li_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Temperature (Celsius),Loss factor,Temperature,Temperature,Celsius,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L292_S3_Li_2004.xml,PROPERTIES/Electrical/AC_DielectricDispersion/Dielectric_Loss_Permittivity/data,Frequency (Hz),Loss factor,Frequency,Frequency,Hz,Loss factor,Dielectric Loss Permittivity,
L293_S1_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (MPa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L293_S1_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L293_S3_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (MPa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L293_S3_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L293_S7_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (MPa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L293_S7_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L293_S8_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Storage modulus (MPa),Temperature,Temperature,Celsius,Storage modulus,Storage Modulus,Pa
L293_S8_Zhu_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (Celsius),Tan delta,Temperature,Temperature,Celsius,Tan delta,Tan Delta,
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S1_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S1_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L294_S2_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S2_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S2_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L294_S3_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S3_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S3_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L294_S4_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S4_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S4_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L294_S5_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S5_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S5_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L294_S6_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Bending Tan delta,Temperature,Temperature,celsius,Bending Tan delta,Tan Delta,
L294_S6_Sarwar_2007.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Log(E') (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L294_S6_Sarwar_2007.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percentage,Stress,,MPa
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),E' (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L295_S1_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),Tan d,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L295_S1_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Shear rate (1/s),Viscosity (Pa.s),Shear rate,Shear Rate,1/s,Viscosity,Dynamic Viscosity,Pa.s
L295_S1_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percent,Stress,,MPa
L295_S2_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),E' (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L295_S2_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan d,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L295_S2_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Shear rate (1/s),Viscosity (Pa.s),Shear rate,Shear Rate,1/s,Viscosity,Dynamic Viscosity,Pa.s
L295_S2_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percent,Stress,,MPa
L295_S3_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),E' (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L295_S3_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan d,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L295_S3_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Shear rate (1/s),Viscosity (Pa.s),Shear rate,Shear Rate,1/s,Viscosity,Dynamic Viscosity,Pa.s
L295_S3_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percent,Stress,,MPa
L295_S4_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C ),E' (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L295_S4_Zhang_2010.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan d,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L295_S4_Zhang_2010.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Shear rate (1/s),Viscosity (Pa.s),Shear rate,Shear Rate,1/s,Viscosity,Dynamic Viscosity,Pa.s
L295_S4_Zhang_2010.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Strain (%),Stress (Mpa),Strain,,percent,Stress,,MPa
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),"Storage Modulus, E (Mpa)",Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L296_S1_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan delta,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L296_S1_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Time (h),Water Uptake (%),Time,Time,hours,Water Uptake,,percent
L296_S1_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Strain (%),Tensile Stress (Mpa),Tensile Strain,,percent,Tensile Stress,,MPa
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),"Storage Modulus, E (Mpa)",Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L296_S2_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan delta,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L296_S2_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Time (h),Water Uptake (%),Time,Time,hours,Water Uptake,,percent
L296_S2_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Strain (%),Tensile Stress (Mpa),Tensile Strain,,percent,Tensile Stress,,MPa
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),"Storage Modulus, E (Mpa)",Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L296_S3_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan delta,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L296_S3_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Time (h),Water Uptake (%),Time,Time,hours,Water Uptake,,percent
L296_S3_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Strain (%),Tensile Stress (Mpa),Tensile Strain,,percent,Tensile Stress,,MPa
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),"Storage Modulus, E (Mpa)",Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L296_S4_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan delta,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L296_S4_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Time (h),Water Uptake (%),Time,Time,hours,Water Uptake,,percent
L296_S4_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Strain (%),Tensile Stress (Mpa),Tensile Strain,,percent,Tensile Stress,,MPa
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),"Storage Modulus, E (Mpa)",Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L296_S5_Sengupta_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),Tan delta,Temperature,Temperature,celsius,Tan delta,Tan Delta,
L296_S5_Sengupta_2005.xml,PROPERTIES/Volumetric/WaterAbsorption/data,Time (h),Water Uptake (%),Time,Time,hours,Water Uptake,,percent
L296_S5_Sengupta_2005.xml,PROPERTIES/Mechanical/Tensile/LoadingProfile,Tensile Strain (%),Tensile Stress (Mpa),Tensile Strain,,percent,Tensile Stress,,MPa
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L297_S1_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),E (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L297_S1_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Dynamic Viscosity ( Pa s),Frequency,Frequency,rad/s,Dynamic Viscosity,Dynamic Viscosity,Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L297_S2_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),E (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L297_S2_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Dynamic Viscosity ( Pa s),Frequency,Frequency,rad/s,Dynamic Viscosity,Dynamic Viscosity,Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L297_S3_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),E (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L297_S3_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Dynamic Viscosity ( Pa s),Frequency,Frequency,rad/s,Dynamic Viscosity,Dynamic Viscosity,Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Frequency (rad/s),Shear Storage Modulus ( Pa s),Frequency,Frequency,rad/s,Shear Storage Modulus,Shear Storage Modulus,Pa s
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L297_S4_Shen_2004.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature ( C),E (Mpa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,MPa
L297_S4_Shen_2004.xml,PROPERTIES/Rheological/RheologicalViscosity/DynamicViscosity/data,Frequency (rad/s),Dynamic Viscosity ( Pa s),Frequency,Frequency,rad/s,Dynamic Viscosity,Dynamic Viscosity,Pa s
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Storage Modulus (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L298_S10_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Storage Modulus (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L298_S11_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Storage Modulus (Pa),Temperature,Temperature,celsius,Storage Modulus,Storage Modulus,Pa
L298_S12_Al-Kandary_2005.xml,PROPERTIES/Viscoelastic/DynamicProperties/DynamicPropertyProfile/data,Temperature (C),Tan delta,Temperature,Temperature,celsius,Tan Delta,Tan Delta,
